2020-06-19 15:31:13,810 - TestValue - INFO - {'Test_ID': 274, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:12', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111508.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.399, 'top1': 3, 'top2': 5, 'top3': 97, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111508.jpg'}
2020-06-19 15:34:32,128 - TestValue - INFO - {'Test_ID': 578, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:30', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112236.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.305, 'top1': 7, 'top2': 199, 'top3': 115, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112236.jpg'}
2020-06-19 15:34:32,588 - TestValue - INFO - {'Test_ID': 579, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:31', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112236_1.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.327, 'top1': 7, 'top2': 199, 'top3': 115, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112236_1.jpg'}
2020-06-19 15:34:33,290 - TestValue - INFO - {'Test_ID': 580, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:31', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112237.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.314, 'top1': 7, 'top2': 199, 'top3': 179, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112237.jpg'}
2020-06-19 15:34:33,862 - TestValue - INFO - {'Test_ID': 581, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:32', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112238.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.535, 'top1': 7, 'top2': 199, 'top3': 115, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112238.jpg'}
2020-06-19 15:34:34,021 - TestValue - INFO - {'Test_ID': 582, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:32', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112240.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.292, 'top1': 7, 'top2': 267, 'top3': 219, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112240.jpg'}
2020-06-19 15:34:34,954 - TestValue - INFO - {'Test_ID': 583, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:33', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112240_1.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.3, 'top1': 7, 'top2': 267, 'top3': 206, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112240_1.jpg'}
2020-06-19 15:34:35,329 - TestValue - INFO - {'Test_ID': 584, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:33', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112241.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.314, 'top1': 7, 'top2': 267, 'top3': 206, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112241.jpg'}
2020-06-19 15:34:35,614 - TestValue - INFO - {'Test_ID': 585, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:34', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112245.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.3, 'top1': 7, 'top2': 267, 'top3': 199, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112245.jpg'}
2020-06-19 15:34:36,347 - TestValue - INFO - {'Test_ID': 586, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:34', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112246.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.299, 'top1': 7, 'top2': 199, 'top3': 267, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112246.jpg'}
2020-06-19 15:34:36,846 - TestValue - INFO - {'Test_ID': 587, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:35', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112331.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.411, 'top1': 7, 'top2': 206, 'top3': 219, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112331.jpg'}
2020-06-19 15:34:37,023 - TestValue - INFO - {'Test_ID': 588, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:35', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112331_1.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.335, 'top1': 7, 'top2': 87, 'top3': 199, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112331_1.jpg'}
2020-06-19 15:34:37,888 - TestValue - INFO - {'Test_ID': 589, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:36', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112332.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.369, 'top1': 7, 'top2': 199, 'top3': 87, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112332.jpg'}
2020-06-19 15:34:38,239 - TestValue - INFO - {'Test_ID': 590, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:36', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112333.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.305, 'top1': 7, 'top2': 206, 'top3': 199, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112333.jpg'}
2020-06-19 15:34:38,676 - TestValue - INFO - {'Test_ID': 591, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:37', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112334.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.308, 'top1': 7, 'top2': 199, 'top3': 206, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112334.jpg'}
2020-06-19 15:34:39,306 - TestValue - INFO - {'Test_ID': 592, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:37', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112335.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.316, 'top1': 7, 'top2': 199, 'top3': 206, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112335.jpg'}
2020-06-19 15:34:39,631 - TestValue - INFO - {'Test_ID': 593, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:38', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112336.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.301, 'top1': 7, 'top2': 206, 'top3': 199, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112336.jpg'}
2020-06-19 15:34:40,542 - TestValue - INFO - {'Test_ID': 594, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:38', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112337.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.366, 'top1': 7, 'top2': 206, 'top3': 199, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112337.jpg'}
2020-06-19 15:34:40,731 - TestValue - INFO - {'Test_ID': 595, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:39', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112338.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.334, 'top1': 7, 'top2': 206, 'top3': 199, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112338.jpg'}
2020-06-19 15:34:41,048 - TestValue - INFO - {'Test_ID': 596, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:39', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112339.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.33, 'top1': 7, 'top2': 199, 'top3': 206, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112339.jpg'}
2020-06-19 15:34:41,957 - TestValue - INFO - {'Test_ID': 597, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:40', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112340.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.324, 'top1': 7, 'top2': 235, 'top3': 206, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112340.jpg'}
2020-06-19 15:34:42,181 - TestValue - INFO - {'Test_ID': 598, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:40', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112341.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.305, 'top1': 7, 'top2': 206, 'top3': 209, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112341.jpg'}
2020-06-19 15:34:42,465 - TestValue - INFO - {'Test_ID': 599, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:41', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112342.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.322, 'top1': 7, 'top2': 199, 'top3': 219, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112342.jpg'}
2020-06-19 15:34:43,690 - TestValue - INFO - {'Test_ID': 600, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:41', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112343.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.319, 'top1': 7, 'top2': 199, 'top3': 87, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112343.jpg'}
2020-06-19 15:34:44,031 - TestValue - INFO - {'Test_ID': 601, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:42', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112344.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.3, 'top1': 7, 'top2': 199, 'top3': 206, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112344.jpg'}
2020-06-19 15:34:44,348 - TestValue - INFO - {'Test_ID': 602, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:42', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112345.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.293, 'top1': 7, 'top2': 199, 'top3': 267, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112345.jpg'}
2020-06-19 15:34:45,274 - TestValue - INFO - {'Test_ID': 603, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:43', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112345_1.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.295, 'top1': 7, 'top2': 199, 'top3': 219, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112345_1.jpg'}
2020-06-19 15:34:45,766 - TestValue - INFO - {'Test_ID': 604, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:44', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112346.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.302, 'top1': 7, 'top2': 199, 'top3': 219, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112346.jpg'}
2020-06-19 15:34:46,299 - TestValue - INFO - {'Test_ID': 605, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:44', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112347.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.295, 'top1': 7, 'top2': 206, 'top3': 199, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112347.jpg'}
2020-06-19 15:34:46,683 - TestValue - INFO - {'Test_ID': 606, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:45', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112347_1.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.326, 'top1': 7, 'top2': 206, 'top3': 199, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112347_1.jpg'}
2020-06-19 15:34:47,184 - TestValue - INFO - {'Test_ID': 607, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:45', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112348.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.304, 'top1': 7, 'top2': 206, 'top3': 199, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112348.jpg'}
2020-06-19 15:34:47,725 - TestValue - INFO - {'Test_ID': 608, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:46', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112349.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.331, 'top1': 7, 'top2': 199, 'top3': 267, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112349.jpg'}
2020-06-19 15:34:48,350 - TestValue - INFO - {'Test_ID': 609, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:46', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112350.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.339, 'top1': 7, 'top2': 199, 'top3': 267, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112350.jpg'}
2020-06-19 15:34:48,883 - TestValue - INFO - {'Test_ID': 610, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:47', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112350_1.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.406, 'top1': 7, 'top2': 219, 'top3': 199, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112350_1.jpg'}
2020-06-19 15:34:49,334 - TestValue - INFO - {'Test_ID': 611, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:47', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112351.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.35, 'top1': 7, 'top2': 219, 'top3': 206, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112351.jpg'}
2020-06-19 15:34:49,942 - TestValue - INFO - {'Test_ID': 612, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:48', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112352.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.365, 'top1': 7, 'top2': 206, 'top3': 219, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112352.jpg'}
2020-06-19 15:34:50,308 - TestValue - INFO - {'Test_ID': 613, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:48', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112352_1.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.311, 'top1': 7, 'top2': 219, 'top3': 206, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112352_1.jpg'}
2020-06-19 15:34:50,953 - TestValue - INFO - {'Test_ID': 614, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:49', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112353.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.445, 'top1': 7, 'top2': 219, 'top3': 206, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112353.jpg'}
2020-06-19 15:34:51,601 - TestValue - INFO - {'Test_ID': 615, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:49', 'Cultural_Name': '铜合页', 'Test_Chart': 'IMG_20190807_112353_1.jpg', 'Code': 7, 'Expected_Value': 7, 'TimeConsuming': 1.363, 'top1': 7, 'top2': 219, 'top3': 206, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/7/IMG_20190807_112353_1.jpg'}
2020-06-19 15:34:51,826 - TestValue - INFO - {'Test_ID': 616, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:50', 'Cultural_Name': '建武元年砖', 'Test_Chart': 'IMG_20190807_112414.jpg', 'Code': 8, 'Expected_Value': 8, 'TimeConsuming': 1.313, 'top1': 8, 'top2': 60, 'top3': 29, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/8/IMG_20190807_112414.jpg'}
2020-06-19 15:34:52,594 - TestValue - INFO - {'Test_ID': 617, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:50', 'Cultural_Name': '建武元年砖', 'Test_Chart': 'IMG_20190807_112415.jpg', 'Code': 8, 'Expected_Value': 8, 'TimeConsuming': 1.31, 'top1': 8, 'top2': 127, 'top3': 15, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/8/IMG_20190807_112415.jpg'}
2020-06-19 15:34:53,043 - TestValue - INFO - {'Test_ID': 618, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:51', 'Cultural_Name': '建武元年砖', 'Test_Chart': 'IMG_20190807_112416.jpg', 'Code': 8, 'Expected_Value': 8, 'TimeConsuming': 1.321, 'top1': 8, 'top2': 15, 'top3': 12, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/8/IMG_20190807_112416.jpg'}
2020-06-19 15:34:53,301 - TestValue - INFO - {'Test_ID': 619, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:51', 'Cultural_Name': '建武元年砖', 'Test_Chart': 'IMG_20190807_112416_1.jpg', 'Code': 8, 'Expected_Value': 8, 'TimeConsuming': 1.312, 'top1': 8, 'top2': 12, 'top3': 227, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/8/IMG_20190807_112416_1.jpg'}
2020-06-19 15:34:54,171 - TestValue - INFO - {'Test_ID': 620, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:52', 'Cultural_Name': '建武元年砖', 'Test_Chart': 'IMG_20190807_112417.jpg', 'Code': 8, 'Expected_Value': 8, 'TimeConsuming': 1.314, 'top1': 8, 'top2': 127, 'top3': 227, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/8/IMG_20190807_112417.jpg'}
2020-06-19 15:34:54,527 - TestValue - INFO - {'Test_ID': 621, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:53', 'Cultural_Name': '建武元年砖', 'Test_Chart': 'IMG_20190807_112418.jpg', 'Code': 8, 'Expected_Value': 8, 'TimeConsuming': 1.299, 'top1': 8, 'top2': 216, 'top3': 12, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/8/IMG_20190807_112418.jpg'}
2020-06-19 15:34:54,843 - TestValue - INFO - {'Test_ID': 622, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:53', 'Cultural_Name': '建武元年砖', 'Test_Chart': 'IMG_20190807_112418_1.jpg', 'Code': 8, 'Expected_Value': 8, 'TimeConsuming': 1.3, 'top1': 8, 'top2': 136, 'top3': 216, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/8/IMG_20190807_112418_1.jpg'}
2020-06-19 15:34:55,968 - TestValue - INFO - {'Test_ID': 623, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:54', 'Cultural_Name': '建武元年砖', 'Test_Chart': 'IMG_20190807_112419.jpg', 'Code': 8, 'Expected_Value': 8, 'TimeConsuming': 1.289, 'top1': 8, 'top2': 29, 'top3': 60, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/8/IMG_20190807_112419.jpg'}
2020-06-19 15:34:56,203 - TestValue - INFO - {'Test_ID': 624, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:54', 'Cultural_Name': '建武元年砖', 'Test_Chart': 'IMG_20190807_112420.jpg', 'Code': 8, 'Expected_Value': 8, 'TimeConsuming': 1.278, 'top1': 8, 'top2': 127, 'top3': 29, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/8/IMG_20190807_112420.jpg'}
