2020-06-19 15:27:09,520 - TestValue - INFO - {'Test_ID': 87, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:27:07', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110950_1.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.437, 'top1': 1, 'top2': 141, 'top3': 6, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110950_1.jpg'}
2020-06-19 15:28:31,425 - TestValue - INFO - {'Test_ID': 224, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:29', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111342_1.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.298, 'top1': 5, 'top2': 3, 'top3': 12, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111342_1.jpg'}
2020-06-19 15:28:32,199 - TestValue - INFO - {'Test_ID': 225, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:30', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111343.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.698, 'top1': 3, 'top2': 5, 'top3': 4, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111343.jpg'}
2020-06-19 15:28:32,791 - TestValue - INFO - {'Test_ID': 226, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:30', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111344.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.298, 'top1': 5, 'top2': 3, 'top3': 4, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111344.jpg'}
2020-06-19 15:28:33,626 - TestValue - INFO - {'Test_ID': 227, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:31', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111344_1.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.31, 'top1': 3, 'top2': 5, 'top3': 12, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111344_1.jpg'}
2020-06-19 15:28:33,855 - TestValue - INFO - {'Test_ID': 228, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:32', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111345.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.501, 'top1': 5, 'top2': 3, 'top3': 4, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111345.jpg'}
2020-06-19 15:28:34,634 - TestValue - INFO - {'Test_ID': 229, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:32', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111345_1.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.301, 'top1': 5, 'top2': 3, 'top3': 4, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111345_1.jpg'}
2020-06-19 15:28:35,047 - TestValue - INFO - {'Test_ID': 230, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:33', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111348.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.31, 'top1': 5, 'top2': 3, 'top3': 4, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111348.jpg'}
2020-06-19 15:28:35,522 - TestValue - INFO - {'Test_ID': 231, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:33', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111349.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.326, 'top1': 5, 'top2': 3, 'top3': 4, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111349.jpg'}
2020-06-19 15:28:36,097 - TestValue - INFO - {'Test_ID': 232, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:34', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111350.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.326, 'top1': 3, 'top2': 5, 'top3': 4, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111350.jpg'}
2020-06-19 15:28:36,876 - TestValue - INFO - {'Test_ID': 233, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:35', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111350_1.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.326, 'top1': 5, 'top2': 3, 'top3': 12, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111350_1.jpg'}
2020-06-19 15:28:37,544 - TestValue - INFO - {'Test_ID': 234, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:35', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111351.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.318, 'top1': 5, 'top2': 3, 'top3': 4, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111351.jpg'}
2020-06-19 15:28:37,823 - TestValue - INFO - {'Test_ID': 235, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:36', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111352.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.357, 'top1': 5, 'top2': 3, 'top3': 12, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111352.jpg'}
2020-06-19 15:28:38,477 - TestValue - INFO - {'Test_ID': 236, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:36', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111356.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.294, 'top1': 5, 'top2': 3, 'top3': 4, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111356.jpg'}
2020-06-19 15:28:39,040 - TestValue - INFO - {'Test_ID': 237, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:37', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111356_1.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.308, 'top1': 5, 'top2': 3, 'top3': 4, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111356_1.jpg'}
2020-06-19 15:28:39,552 - TestValue - INFO - {'Test_ID': 238, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:37', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111357.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.342, 'top1': 3, 'top2': 5, 'top3': 4, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111357.jpg'}
2020-06-19 15:28:39,994 - TestValue - INFO - {'Test_ID': 239, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:38', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111358.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.318, 'top1': 5, 'top2': 3, 'top3': 12, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111358.jpg'}
2020-06-19 15:28:40,742 - TestValue - INFO - {'Test_ID': 240, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:39', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111359.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.424, 'top1': 5, 'top2': 12, 'top3': 9, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111359.jpg'}
2020-06-19 15:28:41,111 - TestValue - INFO - {'Test_ID': 241, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:39', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111400.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.35, 'top1': 5, 'top2': 3, 'top3': 4, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111400.jpg'}
2020-06-19 15:28:41,662 - TestValue - INFO - {'Test_ID': 242, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:39', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111401.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.357, 'top1': 5, 'top2': 3, 'top3': 4, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111401.jpg'}
2020-06-19 15:28:42,330 - TestValue - INFO - {'Test_ID': 243, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:40', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111401_1.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.345, 'top1': 5, 'top2': 3, 'top3': 4, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111401_1.jpg'}
2020-06-19 15:28:42,678 - TestValue - INFO - {'Test_ID': 244, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:41', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111402.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.305, 'top1': 3, 'top2': 5, 'top3': 4, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111402.jpg'}
2020-06-19 15:28:43,631 - TestValue - INFO - {'Test_ID': 245, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:41', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111403.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.339, 'top1': 5, 'top2': 3, 'top3': 4, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111403.jpg'}
2020-06-19 15:28:44,471 - TestValue - INFO - {'Test_ID': 246, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:42', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111405.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.44, 'top1': 3, 'top2': 5, 'top3': 58, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111405.jpg'}
2020-06-19 15:28:44,816 - TestValue - INFO - {'Test_ID': 247, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:42', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111406.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.305, 'top1': 3, 'top2': 5, 'top3': 12, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111406.jpg'}
2020-06-19 15:28:46,178 - TestValue - INFO - {'Test_ID': 248, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:43', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111406_1.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.537, 'top1': 3, 'top2': 5, 'top3': 12, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111406_1.jpg'}
2020-06-19 15:28:46,476 - TestValue - INFO - {'Test_ID': 249, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:44', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111407.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.323, 'top1': 3, 'top2': 5, 'top3': 12, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111407.jpg'}
2020-06-19 15:28:46,755 - TestValue - INFO - {'Test_ID': 250, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:44', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111408.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.424, 'top1': 3, 'top2': 5, 'top3': 12, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111408.jpg'}
2020-06-19 15:28:47,725 - TestValue - INFO - {'Test_ID': 251, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:46', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111408_1.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.414, 'top1': 3, 'top2': 58, 'top3': 94, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111408_1.jpg'}
2020-06-19 15:28:47,901 - TestValue - INFO - {'Test_ID': 252, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:46', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111410.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.352, 'top1': 3, 'top2': 5, 'top3': 12, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111410.jpg'}
2020-06-19 15:28:48,537 - TestValue - INFO - {'Test_ID': 253, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:46', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111411.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.349, 'top1': 3, 'top2': 5, 'top3': 12, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111411.jpg'}
2020-06-19 15:28:49,498 - TestValue - INFO - {'Test_ID': 254, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:47', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111414.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.317, 'top1': 5, 'top2': 4, 'top3': 9, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111414.jpg'}
2020-06-19 15:28:49,947 - TestValue - INFO - {'Test_ID': 255, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:47', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111415.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.313, 'top1': 5, 'top2': 9, 'top3': 12, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111415.jpg'}
2020-06-19 15:28:50,374 - TestValue - INFO - {'Test_ID': 256, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:48', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111415_1.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.438, 'top1': 5, 'top2': 9, 'top3': 12, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111415_1.jpg'}
2020-06-19 15:28:51,301 - TestValue - INFO - {'Test_ID': 257, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:49', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111416.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.312, 'top1': 5, 'top2': 3, 'top3': 4, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111416.jpg'}
2020-06-19 15:28:51,822 - TestValue - INFO - {'Test_ID': 258, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:49', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111416_1.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.319, 'top1': 3, 'top2': 12, 'top3': 39, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111416_1.jpg'}
2020-06-19 15:28:52,048 - TestValue - INFO - {'Test_ID': 259, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:50', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111418.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.295, 'top1': 3, 'top2': 13, 'top3': 39, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111418.jpg'}
2020-06-19 15:28:52,944 - TestValue - INFO - {'Test_ID': 260, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:51', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111420.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.474, 'top1': 3, 'top2': 5, 'top3': 39, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111420.jpg'}
2020-06-19 15:28:53,756 - TestValue - INFO - {'Test_ID': 261, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:51', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111421.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.321, 'top1': 3, 'top2': 5, 'top3': 97, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111421.jpg'}
2020-06-19 15:28:54,228 - TestValue - INFO - {'Test_ID': 262, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:52', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111421_1.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.297, 'top1': 5, 'top2': 3, 'top3': 97, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111421_1.jpg'}
2020-06-19 15:28:54,848 - TestValue - INFO - {'Test_ID': 263, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:52', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111422.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.297, 'top1': 3, 'top2': 5, 'top3': 12, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111422.jpg'}
2020-06-19 15:28:55,598 - TestValue - INFO - {'Test_ID': 264, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:53', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111427.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.33, 'top1': 5, 'top2': 3, 'top3': 12, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111427.jpg'}
2020-06-19 15:28:55,961 - TestValue - INFO - {'Test_ID': 265, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:54', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111428.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.475, 'top1': 5, 'top2': 3, 'top3': 12, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111428.jpg'}
2020-06-19 15:28:56,487 - TestValue - INFO - {'Test_ID': 266, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:54', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111428_1.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.345, 'top1': 3, 'top2': 5, 'top3': 12, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111428_1.jpg'}
2020-06-19 15:28:57,107 - TestValue - INFO - {'Test_ID': 267, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:55', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111429.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.322, 'top1': 3, 'top2': 5, 'top3': 12, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111429.jpg'}
2020-06-19 15:28:58,033 - TestValue - INFO - {'Test_ID': 268, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:55', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111502.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.35, 'top1': 5, 'top2': 8, 'top3': 9, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111502.jpg'}
2020-06-19 15:28:58,837 - TestValue - INFO - {'Test_ID': 269, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:56', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111503.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.437, 'top1': 5, 'top2': 9, 'top3': 8, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111503.jpg'}
